"SourceAdd","SourcePort","DestinationAdd","DestinationPort","Protocol","Length","TCP Window Size","TCP Length","UDP Length","HTTP Request Method"
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","1514","6912","1460","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58789","HTTP","526","6912","472","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","52152","72.14.213.147","443","TLSv1","131","65780","77","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","64128","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","66","64128","0","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","63808","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","1514","6912","1460","",""
"209.17.73.30","80","192.168.3.131","58790","HTTP","1395","6912","1341","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","112","64128","58","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","233","64128","179","",""
"192.168.3.131","52152","72.14.213.147","443","TCP","54","65540","0","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65228","0","",""
"72.14.213.18","443","192.168.3.131","49673","TCP","60","1002","0","",""
"72.14.213.18","443","192.168.3.131","49673","TCP","60","992","0","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","121","1002","67","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","737","1002","683","",""
"192.168.3.131","49673","72.14.213.18","443","TCP","54","16445","0","",""
"209.17.73.30","80","192.168.3.131","58789","TCP","60","6912","0","",""
"192.168.3.131","58789","209.17.73.30","80","TCP","54","65228","0","",""
"209.17.73.30","80","192.168.3.131","58790","TCP","60","6912","0","",""
"192.168.3.131","58790","209.17.73.30","80","TCP","54","65700","0","",""
"192.168.3.131","58793","208.82.236.130","80","TCP","66","8192","0","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TLSv1","464","65700","410","",""
"192.168.3.131","58788","208.82.236.129","80","HTTP","650","65700","596","","GET"
"204.14.234.85","443","192.168.3.131","57244","TCP","60","14684","0","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","66","4380","0","",""
"192.168.3.131","58793","208.82.236.130","80","TCP","54","65700","0","",""
"208.82.236.129","80","192.168.3.131","58788","TCP","1514","4976","1460","",""
"208.82.236.129","80","192.168.3.131","58788","HTTP","1195","4976","1141","",""
"208.82.236.129","80","192.168.3.131","58788","TCP","60","4976","0","",""
"192.168.3.131","58788","208.82.236.129","80","TCP","54","65700","0","",""
"192.168.3.131","58788","208.82.236.129","80","TCP","54","65700","0","",""
"192.168.3.131","58793","208.82.236.130","80","HTTP","497","65700","443","","GET"
"192.168.3.131","58794","208.82.236.130","80","TCP","66","8192","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","15094","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","15094","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"208.82.236.129","80","192.168.3.131","58788","TCP","60","4976","0","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","15094","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","15094","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","66","4380","0","",""
"192.168.3.131","58794","208.82.236.130","80","TCP","54","65700","0","",""
"192.168.3.131","58794","208.82.236.130","80","HTTP","497","65700","443","","GET"
"208.82.236.130","80","192.168.3.131","58793","TCP","1514","4823","1460","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","1514","4823","1460","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","1514","4823","1460","",""
"192.168.3.131","58793","208.82.236.130","80","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","958","15094","904","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TLSv1","464","65700","410","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","1514","4823","1460","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","1514","4823","1460","",""
"208.82.236.130","80","192.168.3.131","58793","HTTP","246","4823","192","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","60","4823","0","",""
"192.168.3.131","58793","208.82.236.130","80","TCP","54","65700","0","",""
"192.168.3.131","58793","208.82.236.130","80","TCP","54","65700","0","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","1514","4823","1460","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","1514","4823","1460","",""
"192.168.3.131","58794","208.82.236.130","80","TCP","54","65700","0","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","1514","4823","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","14684","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","15094","0","",""
"208.82.236.130","80","192.168.3.131","58793","TCP","60","4823","0","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","1514","4823","1460","",""
"192.168.3.131","58794","208.82.236.130","80","TCP","54","65700","0","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","1514","4823","1460","",""
"208.82.236.130","80","192.168.3.131","58794","HTTP","1437","4823","1383","",""
